category,item,itemLabel
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q42974426,Elizaveta Levina
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q42983909,Cathy Woan-Shu Chen
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43049876,Roxy Peck
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43112588,Barbara A. Bailar
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43117286,Esther Seiden
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43146232,Shelley Hurwitz
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43236317,Juliet Popper Shaffer
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43246539,Susmita Datta
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43303614,Dorothy M. Gilford
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43365953,Ying Wei
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43387397,Martha Aliaga
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43387726,Nell Sedransk
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43427179,Delia North
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43492460,Rose Baker
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43498974,Kaye Basford
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43586286,Carol S. Carson
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43611952,Gerda Claeskens
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43784046,Angela Dean
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43789440,Christine Bycroft
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43836123,Susan R. Wilson
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43916734,Linda M. Haines
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q43939853,Wendy L. Martinez
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q44033939,Aparna V. Huzurbazar
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q44043202,Charmaine Dean
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q44141116,Estelle Bee Dagum
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q44200239,Laura Ahtime
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q44209985,Carol A. Gotway Crawford
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q44213605,Maria Eulália Vares
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q44303736,Jennifer Brown
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q44304930,Mary E. Thompson
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q44322959,June Morita
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q45025260,Amanda L. Golbeck
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q46985324,Susanne Ditlevsen
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q50199209,Sonia Petrone
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q51979542,Galit Shmueli
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q55725549,Bruno Rémillard
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q56090451,Marianna Pensky
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q56446614,Fabrizio Ruggeri
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q57244361,Alexandra M. Schmidt
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q57339459,Aleksandra Slavković
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q58009631,Carol Joyce Blumberg
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q58009638,Virginia Lesser
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q58010423,Joan Hu
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q58333678,Constance F. Citro
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q59160152,Susan S. Ellenberg
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q59258947,Sylvia Esterby
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q59267334,Nancy Garcia
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q59654473,Caroline Uhler
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q59749992,Jiayang Sun
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q59884141,Jana Asher
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q60059440,Nancy Gordon
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q60076111,Cynthia Clark
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q60116636,Alyson G Wilson
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q60161916,Stephanie Shipp
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q60256932,Mary Batcher
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q60325016,Julia Bienias
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q60525001,J. Lynn Palmer
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q60706804,Ingrid Kristine Glad
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q60902988,Janet Wittes
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q61153619,Eun Sug Park
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q61721834,Samuel Greenhouse
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q62065312,Jane Hutton
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q64148504,Sandrine Dudoit
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q64706190,James E. Gentle
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q66115703,Sharon Lohr
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q67404054,Chao Agnes Hsiung
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q76349361,Joan Garfield
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q76769768,Leyla Mohadjer
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q78522385,Mia Hubert
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q83659184,Sarah Nusser
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q83689625,Milton Sobel
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q83993987,John Bailer
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q86014129,Andriëtte Bekker
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q88994313,Damla Senturk
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q96359971,Beth Chance
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q96780508,Johanna G. Nešlehová
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q96817389,Erica Moodie
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q97153983,Lily Wang
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q98595365,Lisa Bersales
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q98640573,Maxine Pfannkuch
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q99518962,Eva Bjørn Vedel Jensen
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q102116817,Roderick J. A. Little
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q102270941,Valérie Chavez-Demoulin
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q102309467,Mikyoung Jun
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q102405467,Nedret Billor
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q103838589,Ineke Stoop
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q103880412,Ayse Bilgin
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q107488328,Murray Aitkin
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q108864207,María Elena González Mederos
Category:Elected Members of the International Statistical Institute,http://www.wikidata.org/entity/Q109801880,J. Richard Landis
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q320857,Luigi Bodio
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q377796,Maurice Kendall
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q464935,David Cox
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q711237,Calyampudi Radhakrishna Rao
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q735455,Frederick Mosteller
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q880924,William Gemmell Cochran
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q1781119,Petter Jakob Bjerve
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q3102563,Georges Darmois
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q4398741,Rawson William Rawson
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q5257707,Denise Lievesley
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q5259016,Dennis Trewin
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q5858230,James Durbin
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q6096230,Ivan Fellegi
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q6521727,Len Cook
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q6756401,Marcello Boldrini
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q7610606,Stephen Stigler
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q7964868,Walter Francis Willcox
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q15458187,Harry Campion
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q16773201,Jayanta Kumar Ghosh
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q21192818,Gunnar Kulldorff
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q55590248,Daniel Dugué
Category:Presidents of the International Statistical Institute,http://www.wikidata.org/entity/Q78662768,Helen MacGillivray
Category:Design,http://www.wikidata.org/entity/Q380404,Ray Eames
Category:Design,http://www.wikidata.org/entity/Q8061670,Yuriko Saito
Category:Design,http://www.wikidata.org/entity/Q16131611,Itay Noy
Category:Design,http://www.wikidata.org/entity/Q81894206,Sharon Poggenpohl
Category:Design,http://www.wikidata.org/entity/Q95183473,Batya Friedman
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q157318,Leszek Kołakowski
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q160640,Raymond Aron
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q184226,Gilles Deleuze
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q205162,Isaiah Berlin
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q310341,Antonio Negri
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q344844,Milan Kangrga
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q352465,Félix Guattari
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q553449,Thomas Sowell
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q553987,Gerald Cohen
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q707156,Ward Churchill
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q928281,George Friedman
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q1286714,Mihailo Marković
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q2264837,Stuart Sim
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q2547664,Waltraut Schälike
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q3090538,Joxe Azurmendi
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q3186314,José Guilherme Merquior
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q3424808,Patrick Bond
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q4216188,Alan Carter
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q4817148,Ato Sekyi-Otu
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q5237427,David McLellan
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q5703734,Helena Sheehan
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q5927301,Martin Jay
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q6254903,John Ridpath
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q22121908,Eskor Toyo
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q23023721,Joel Tabora
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q82928563,Avrom Landy
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q107363774,Andrey Koryakovcev
Category:Scholars of Marxism,http://www.wikidata.org/entity/Q21163,Ferdinand Tönnies
Category:Environmental humanities,http://www.wikidata.org/entity/Q980727,John B. Cobb
Category:Environmental humanities,http://www.wikidata.org/entity/Q2899698,Bertrand Westphal
Category:Environmental humanities,http://www.wikidata.org/entity/Q7328624,Richard Reames
Category:Environmental humanities,http://www.wikidata.org/entity/Q17306335,Ashton Nichols
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q133060,Willem Barents
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q174085,Willem Janszoon
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q232916,Abraham Ortelius
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q367795,Adriaen Block
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q455406,Gemma Frisius
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q676768,Cornelis de Jode
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q709043,Pieter Nuyts
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q927871,Gerard de Jode
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q933997,François Thijssen
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q941383,Jan Huyghen van Linschoten
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q982270,Simon van der Stel
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q1353095,Michael van Langren
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q1677693,Jacob van Deventer
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q2624676,Gaspard van der Heyden
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q2642304,François Levaillant
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q2997519,Corneille Wytfliet
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q23581993,Franciscus Monachus
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q6353,Gerardus Mercator
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q41264,Johannes Vermeer
Category:Early modern Netherlandish cartography,http://www.wikidata.org/entity/Q42188,Abel Tasman
Category:Science and technology studies,http://www.wikidata.org/entity/Q58010966,Sarah T. Roberts
Category:Theories of history,http://www.wikidata.org/entity/Q156585,Marc Bloch
Category:Theories of history,http://www.wikidata.org/entity/Q162597,Henri Lefebvre
Category:Theories of history,http://www.wikidata.org/entity/Q170078,Ernest Gellner
Category:Theories of history,http://www.wikidata.org/entity/Q178709,Giambattista Vico
Category:Theories of history,http://www.wikidata.org/entity/Q185105,Fernand Braudel
Category:Theories of history,http://www.wikidata.org/entity/Q185381,Arnold J. Toynbee
Category:Theories of history,http://www.wikidata.org/entity/Q319816,Pitirim Sorokin
Category:Theories of history,http://www.wikidata.org/entity/Q325840,Gerhard Lenski
Category:Theories of history,http://www.wikidata.org/entity/Q494287,Immanuel Wallerstein
Category:Theories of history,http://www.wikidata.org/entity/Q712123,Paul Kennedy
Category:Theories of history,http://www.wikidata.org/entity/Q720443,Carroll Quigley
Category:Theories of history,http://www.wikidata.org/entity/Q4237406,Nikolay Kradin
Category:Theories of history,http://www.wikidata.org/entity/Q16105138,David Kolb
Category:Theories of history,http://www.wikidata.org/entity/Q9235,Georg Wilhelm Friedrich Hegel
Category:Theories of history,http://www.wikidata.org/entity/Q9294,Ibn Khaldun
Category:Theories of history,http://www.wikidata.org/entity/Q12718,Auguste Comte
Category:Theories of history,http://www.wikidata.org/entity/Q34787,Friedrich Engels
Category:Theories of history,http://www.wikidata.org/entity/Q57112,Oswald Spengler
Category:Theories of history,http://www.wikidata.org/entity/Q61082,Karl August Wittfogel
Category:Mass media scholars,http://www.wikidata.org/entity/Q968310,Lily Yulianti Farid
Category:Mass media scholars,http://www.wikidata.org/entity/Q1302673,Hans Hermann Adler
Category:Mass media scholars,http://www.wikidata.org/entity/Q1562681,Tilman Baumgärtel
Category:Mass media scholars,http://www.wikidata.org/entity/Q4665447,Abdul Kader Kamli
Category:Mass media scholars,http://www.wikidata.org/entity/Q5387077,Eric McLuhan
Category:Mass media scholars,http://www.wikidata.org/entity/Q11868725,Kaarle Nordenstreng
Category:Mass media scholars,http://www.wikidata.org/entity/Q11895372,Susanna Paasonen
Category:Mass media scholars,http://www.wikidata.org/entity/Q11971703,Geir Magnus Nyborg
Category:Mass media scholars,http://www.wikidata.org/entity/Q15429811,Meenakshi Gigi Durham
Category:Mass media scholars,http://www.wikidata.org/entity/Q16202237,Heidi Campbell
Category:Mass media scholars,http://www.wikidata.org/entity/Q16729240,George Melnyk
Category:Mass media scholars,http://www.wikidata.org/entity/Q17145706,Mirko Tobias Schäfer
Category:Mass media scholars,http://www.wikidata.org/entity/Q17306246,Ramón Massó Tarruella
Category:Mass media scholars,http://www.wikidata.org/entity/Q19958284,Dal Yong Jin
Category:Mass media scholars,http://www.wikidata.org/entity/Q20180510,Matthias Marschik
Category:Mass media scholars,http://www.wikidata.org/entity/Q21932084,Margaret Gallagher
Category:Mass media scholars,http://www.wikidata.org/entity/Q22279985,Carrie Rentschler
Category:Mass media scholars,http://www.wikidata.org/entity/Q23304332,Nelson Thall
Category:Mass media scholars,http://www.wikidata.org/entity/Q30150380,Ignacio Aguaded
Category:Mass media scholars,http://www.wikidata.org/entity/Q50819268,Milivoje Pavlović
Category:Mass media scholars,http://www.wikidata.org/entity/Q55609085,David Buckingham
Category:Mass media scholars,http://www.wikidata.org/entity/Q56086976,T.J. Thomson
Category:Mass media scholars,http://www.wikidata.org/entity/Q66793704,Robin Curtis
Category:Mass media scholars,http://www.wikidata.org/entity/Q81554485,Emma Briant
Category:Mass media scholars,http://www.wikidata.org/entity/Q96439823,Sven Pagel
Category:Mass media scholars,http://www.wikidata.org/entity/Q105353765,Chon Noriega
Category:Mass media scholars,http://www.wikidata.org/entity/Q106300191,Concepción Cascajosa
Category:Generative linguistics,http://www.wikidata.org/entity/Q3161351,James Pustejovsky
Category:Generative linguistics,http://www.wikidata.org/entity/Q3431183,Richard Kayne
Category:Generative linguistics,http://www.wikidata.org/entity/Q4254795,Howard Lasnik
Category:Generative linguistics,http://www.wikidata.org/entity/Q5238538,David Pesetsky
Category:Generative linguistics,http://www.wikidata.org/entity/Q5346245,Edwin Battistella
Category:Generative linguistics,http://www.wikidata.org/entity/Q5498458,Frederick Newmeyer
Category:Generative linguistics,http://www.wikidata.org/entity/Q6964616,Naomi Baron
Category:Generative linguistics,http://www.wikidata.org/entity/Q7353886,Rochelle Lieber
Category:Generative linguistics,http://www.wikidata.org/entity/Q23887628,C.-T. James Huang
Category:Generative linguistics,http://www.wikidata.org/entity/Q28203853,Lisa Cheng
Category:Entropy and information,http://www.wikidata.org/entity/Q36489651,Harvey S. Leff
Category:Quantum information scientists,http://www.wikidata.org/entity/Q78670,Peter Zoller
Category:Quantum information scientists,http://www.wikidata.org/entity/Q92805,Umesh Vazirani
Category:Quantum information scientists,http://www.wikidata.org/entity/Q92931,Charles Henry Bennett
Category:Quantum information scientists,http://www.wikidata.org/entity/Q92938,Gilles Brassard
Category:Quantum information scientists,http://www.wikidata.org/entity/Q92941,Seth Lloyd
Category:Quantum information scientists,http://www.wikidata.org/entity/Q93051,Lov Grover
Category:Quantum information scientists,http://www.wikidata.org/entity/Q93104,Michael Sipser
Category:Quantum information scientists,http://www.wikidata.org/entity/Q93380,Jonathan Dowling
Category:Quantum information scientists,http://www.wikidata.org/entity/Q121382,Daniel Loss
Category:Quantum information scientists,http://www.wikidata.org/entity/Q346895,Jeffrey Goldstone
Category:Quantum information scientists,http://www.wikidata.org/entity/Q370071,Peter Shor
Category:Quantum information scientists,http://www.wikidata.org/entity/Q512756,William Wootters
Category:Quantum information scientists,http://www.wikidata.org/entity/Q543682,David Deutsch
Category:Quantum information scientists,http://www.wikidata.org/entity/Q650171,Juan Ignacio Cirac Sasturáin
Category:Quantum information scientists,http://www.wikidata.org/entity/Q684933,Wojciech H. Zurek
Category:Quantum information scientists,http://www.wikidata.org/entity/Q714360,Artur Ekert
Category:Quantum information scientists,http://www.wikidata.org/entity/Q722128,John Preskill
Category:Quantum information scientists,http://www.wikidata.org/entity/Q776387,Richard Jozsa
Category:Quantum information scientists,http://www.wikidata.org/entity/Q994414,Gabriel Aeppli
Category:Quantum information scientists,http://www.wikidata.org/entity/Q1030183,Neil Gershenfeld
Category:Quantum information scientists,http://www.wikidata.org/entity/Q1074856,Tommaso Toffoli
Category:Quantum information scientists,http://www.wikidata.org/entity/Q1292266,Edward Fredkin
Category:Quantum information scientists,http://www.wikidata.org/entity/Q1800953,Roman Stanisław Ingarden
Category:Quantum information scientists,http://www.wikidata.org/entity/Q2643027,Alexander Holevo
Category:Quantum information scientists,http://www.wikidata.org/entity/Q2643958,Alexei Kitaev
Category:Quantum information scientists,http://www.wikidata.org/entity/Q4054157,Scott Aaronson
Category:Quantum information scientists,http://www.wikidata.org/entity/Q4757048,Andrew G. White
Category:Quantum information scientists,http://www.wikidata.org/entity/Q4758631,Andrew Steane
Category:Quantum information scientists,http://www.wikidata.org/entity/Q4802098,Arun K. Pati
Category:Quantum information scientists,http://www.wikidata.org/entity/Q4889212,Benjamin Schumacher
Category:Quantum information scientists,http://www.wikidata.org/entity/Q4907313,Bikas Kanta Chakrabarti
Category:Quantum information scientists,http://www.wikidata.org/entity/Q5217317,Daniel Gottesman
Category:Quantum information scientists,http://www.wikidata.org/entity/Q5232593,David Cory
Category:Quantum information scientists,http://www.wikidata.org/entity/Q6181738,Jeremy O'Brien
Category:Quantum information scientists,http://www.wikidata.org/entity/Q6263205,John Watrous
Category:Quantum information scientists,http://www.wikidata.org/entity/Q6833069,Michael A. Nielsen
Category:Quantum information scientists,http://www.wikidata.org/entity/Q6836805,Michele Mosca
Category:Quantum information scientists,http://www.wikidata.org/entity/Q7298951,Raymond Laflamme
Category:Quantum information scientists,http://www.wikidata.org/entity/Q7324790,Richard Cleve
Category:Quantum information scientists,http://www.wikidata.org/entity/Q7411941,Samuel L. Braunstein
Category:Quantum information scientists,http://www.wikidata.org/entity/Q7789544,Thomas Felix Rosenbaum
Category:Quantum information scientists,http://www.wikidata.org/entity/Q15421399,Isaac L. Chuang
Category:Quantum information scientists,http://www.wikidata.org/entity/Q15445972,Sandu Popescu
Category:Quantum information scientists,http://www.wikidata.org/entity/Q15995315,Christopher Monroe
Category:Quantum information scientists,http://www.wikidata.org/entity/Q20675687,Robert J. Schoelkopf
Category:Quantum information scientists,http://www.wikidata.org/entity/Q21263733,Julia Kempe
Category:Quantum information scientists,http://www.wikidata.org/entity/Q22004074,David P. DiVincenzo
Category:Quantum information scientists,http://www.wikidata.org/entity/Q23016708,Andrew Childs
Category:Quantum information scientists,http://www.wikidata.org/entity/Q26703310,Michel Devoret
Category:Quantum information scientists,http://www.wikidata.org/entity/Q28092367,Irfan Siddiqi
Category:Quantum information scientists,http://www.wikidata.org/entity/Q28125207,Paul Benioff
Category:Quantum information scientists,http://www.wikidata.org/entity/Q33902318,Aram Harrow
Category:Quantum information scientists,http://www.wikidata.org/entity/Q43069346,Beatrix C. Hiesmayr
Category:Quantum information scientists,http://www.wikidata.org/entity/Q51139314,Mark M Wilde
Category:Quantum information scientists,http://www.wikidata.org/entity/Q59418311,Christine Muschik
Category:Quantum information scientists,http://www.wikidata.org/entity/Q60381961,Chiara Marletto
Category:Quantum information scientists,http://www.wikidata.org/entity/Q61594737,Ewin Tang
Category:Quantum information scientists,http://www.wikidata.org/entity/Q98322905,Kae Nemoto
Category:Quantum information scientists,http://www.wikidata.org/entity/Q99485343,Urmila Mahadev
Category:Quantum information scientists,http://www.wikidata.org/entity/Q109702839,Bei Zeng
Category:Quantum information scientists,http://www.wikidata.org/entity/Q9594,Dorit Aharonov
Category:Quantum information scientists,http://www.wikidata.org/entity/Q61045,David J. Wineland
Category:Quantum information scientists,http://www.wikidata.org/entity/Q65196,Yuri I. Manin
Category:Quantum mind,http://www.wikidata.org/entity/Q113786,Karl H. Pribram
Category:Quantum mind,http://www.wikidata.org/entity/Q181363,Brian David Josephson
Category:Quantum mind,http://www.wikidata.org/entity/Q193803,Roger Penrose
Category:Quantum mind,http://www.wikidata.org/entity/Q310765,David Bohm
Category:Quantum mind,http://www.wikidata.org/entity/Q366123,David Chalmers
Category:Quantum mind,http://www.wikidata.org/entity/Q516774,Stuart Hameroff
Category:Quantum mind,http://www.wikidata.org/entity/Q964137,Ervin László
Category:Quantum mind,http://www.wikidata.org/entity/Q2076321,Max Tegmark
Category:Quantum mind,http://www.wikidata.org/entity/Q5415415,Evan Harris Walker
Category:Quantum mind,http://www.wikidata.org/entity/Q5728668,Henry Stapp
Category:Quantum mind,http://www.wikidata.org/entity/Q11034616,Paavo Pylkkänen
Category:Quantum mind,http://www.wikidata.org/entity/Q29588987,Prem Saran Satsangi
Category:Quantum mind,http://www.wikidata.org/entity/Q30110142,Florian Neukart
Category:Philosophy of mind,http://www.wikidata.org/entity/Q202420,Cesare Lombroso
Category:Philosophy of mind,http://www.wikidata.org/entity/Q22095879,Susan Schneider
Category:Theoretical physics,http://www.wikidata.org/entity/Q4133715,Gregory M. Garibian
Category:Theoretical physics,http://www.wikidata.org/entity/Q16132962,Hanoch Gutfreund
Category:Theoretical physics,http://www.wikidata.org/entity/Q20714000,Lewis Ryder
Category:Queueing theory,http://www.wikidata.org/entity/Q93316699,Jyoti Prasad Medhi
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92612,Richard M. Karp
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92626,Manuel Blum
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92628,Juris Hartmanis
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92638,Robert Tarjan
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92639,Christos Papadimitriou
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92649,Amir Pnueli
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92666,Mark Jerrum
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92664,Sanjeev Arora
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92684,Sartaj Sahni
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92702,Vijay Vazirani
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92711,Nick Pippenger
